generation,class,card,share,n_unique_elites
2,MAGE,Murloc Tidehunter,0.087,23
2,MAGE,Nightblade,0.1304,23
2,MAGE,Novice Engineer,0.1304,23
2,MAGE,Nozdormu,0.087,23
2,MAGE,Ogre Magi,0.0435,23
2,MAGE,Polymorph,0.5652,23
2,MAGE,Pyroblast,0.3478,23
2,MAGE,Ragnaros the Firelord,0.2609,23
2,MAGE,Raid Leader,0.0435,23
2,MAGE,Razorfen Hunter,0.0435,23
2,MAGE,Reckless Rocketeer,0.087,23
2,MAGE,River Crocolisk,0.0435,23
2,MAGE,Scarlet Crusader,0.087,23
2,MAGE,Secretkeeper,0.0435,23
2,MAGE,Sen'jin Shieldmasta,0.1739,23
2,MAGE,Shade of Naxxramas,0.0435,23
2,MAGE,Shieldbearer,0.0435,23
2,MAGE,Sludge Belcher,0.3043,23
2,MAGE,Sorcerer's Apprentice,0.3043,23
2,MAGE,Spectral Knight,0.0435,23
2,MAGE,Spellbender,0.1304,23
2,MAGE,Stalagg,0.1739,23
2,MAGE,Stormpike Commando,0.1304,23
2,MAGE,Sunwalker,0.087,23
2,MAGE,Sylvanas Windrunner,0.1304,23
2,MAGE,Undertaker,0.1304,23
2,MAGE,Unstable Ghoul,0.0435,23
2,MAGE,Vaporize,0.3913,23
2,MAGE,Venture Co. Mercenary,0.0435,23
2,MAGE,Voodoo Doctor,0.0435,23
2,MAGE,Water Elemental,0.1304,23
2,MAGE,Wild Pyromancer,0.0435,23
2,MAGE,Windfury Harpy,0.0435,23
2,MAGE,Wolfrider,0.1304,23
2,MAGE,Worgen Infiltrator,0.0435,23
2,MAGE,Young Dragonhawk,0.0435,23
2,MAGE,Ysera,0.0435,23
2,WARRIOR,Abomination,0.1765,17
2,WARRIOR,Acolyte of Pain,0.8824,17
2,WARRIOR,Alexstrasza,0.4706,17
2,WARRIOR,Amani Berserker,0.0588,17
2,WARRIOR,Arathi Weaponsmith,0.1176,17
2,WARRIOR,Arcane Golem,0.0588,17
2,WARRIOR,Arcanite Reaper,0.1176,17
2,WARRIOR,Argent Commander,0.1176,17
2,WARRIOR,Armorsmith,0.8235,17
2,WARRIOR,Azure Drake,0.1765,17
2,WARRIOR,Baron Geddon,0.2941,17
2,WARRIOR,Battle Rage,0.0588,17
2,WARRIOR,Brawl,0.4706,17
2,WARRIOR,Cairne Bloodhoof,0.1765,17
2,WARRIOR,Cleave,0.6471,17
2,WARRIOR,Cruel Taskmaster,0.7647,17
2,WARRIOR,Death's Bite,0.4118,17
2,WARRIOR,Defender of Argus,0.2353,17
2,WARRIOR,Demolisher,0.0588,17
2,WARRIOR,Dread Corsair,0.0588,17
2,WARRIOR,Elven Archer,0.0588,17
2,WARRIOR,Execute,1.0,17
2,WARRIOR,Faceless Manipulator,0.1765,17
2,WARRIOR,Feugen,0.0588,17
2,WARRIOR,Fiery War Axe,1.0,17
2,WARRIOR,Frost Elemental,0.0588,17
2,WARRIOR,Frostwolf Grunt,0.0588,17
2,WARRIOR,Frothing Berserker,0.2353,17
2,WARRIOR,Gorehowl,0.3529,17
2,WARRIOR,Grommash Hellscream,0.6471,17
2,WARRIOR,Harrison Jones,0.2353,17
2,WARRIOR,Harvest Golem,0.2353,17
2,WARRIOR,Haunted Creeper,0.2353,17
2,WARRIOR,Heroic Strike,0.1176,17
2,WARRIOR,Hungry Crab,0.0588,17
2,WARRIOR,Inner Rage,0.2353,17
2,WARRIOR,Jungle Panther,0.0588,17
2,WARRIOR,Kel'Thuzad,0.0588,17
2,WARRIOR,Kor'kron Elite,0.1765,17
2,WARRIOR,Leeroy Jenkins,0.0588,17
2,WARRIOR,Leper Gnome,0.2353,17
2,WARRIOR,Lightwarden,0.0588,17
2,WARRIOR,Loatheb,0.4118,17
2,WARRIOR,Loot Hoarder,0.2353,17
2,WARRIOR,Lord of the Arena,0.0588,17
2,WARRIOR,Lorewalker Cho,0.0588,17
2,WARRIOR,Mad Bomber,0.0588,17
2,WARRIOR,Mad Scientist,0.0588,17
2,WARRIOR,Mind Control Tech,0.0588,17
2,WARRIOR,Mortal Strike,0.1176,17
2,WARRIOR,Murloc Warleader,0.0588,17
2,WARRIOR,Nozdormu,0.0588,17
2,WARRIOR,Questing Adventurer,0.0588,17
2,WARRIOR,Raging Worgen,0.0588,17
2,WARRIOR,Ragnaros the Firelord,0.4706,17
2,WARRIOR,Reckless Rocketeer,0.0588,17
2,WARRIOR,Sen'jin Shieldmasta,0.1176,17
2,WARRIOR,Shade of Naxxramas,0.1176,17
2,WARRIOR,Shield Block,0.9412,17
2,WARRIOR,Shield Slam,0.8824,17
2,WARRIOR,Slam,0.7059,17
2,WARRIOR,Sludge Belcher,0.8824,17
2,WARRIOR,Spectral Knight,0.0588,17
2,WARRIOR,Spellbreaker,0.1176,17
2,WARRIOR,Stalagg,0.4118,17
2,WARRIOR,Sunwalker,0.1176,17
2,WARRIOR,Sylvanas Windrunner,0.3529,17
2,WARRIOR,The Black Knight,0.2941,17
2,WARRIOR,Tinkmaster Overspark,0.1765,17
2,WARRIOR,Undertaker,0.2353,17
2,WARRIOR,Unstable Ghoul,0.5882,17
2,WARRIOR,Warsong Commander,0.0588,17
2,WARRIOR,Whirlwind,0.4706,17
2,WARRIOR,Wild Pyromancer,0.1765,17
2,WARRIOR,Youthful Brewmaster,0.0588,17
2,WARRIOR,Ysera,0.2941,17
2,WARRIOR,Zombie Chow,0.1765,17
3,HUNTER,Abusive Sergeant,0.0625,16
3,HUNTER,Alexstrasza,0.25,16
3,HUNTER,Ancient Brewmaster,0.25,16
3,HUNTER,Animal Companion,0.5,16
3,HUNTER,Arcane Golem,0.0625,16
3,HUNTER,Arcane Shot,0.1875,16
3,HUNTER,Argent Squire,0.125,16
3,HUNTER,Baron Geddon,0.25,16
3,HUNTER,Baron Rivendare,0.1875,16
3,HUNTER,Cairne Bloodhoof,0.125,16
3,HUNTER,Deadly Shot,0.25,16
3,HUNTER,Dire Wolf Alpha,0.125,16
3,HUNTER,Eaglehorn Bow,0.75,16
3,HUNTER,Echoing Ooze,0.0625,16
3,HUNTER,Elven Archer,0.125,16
3,HUNTER,Explosive Shot,0.375,16
3,HUNTER,Explosive Trap,0.8125,16
3,HUNTER,Feugen,0.125,16
3,HUNTER,Flare,0.5,16
3,HUNTER,Freezing Trap,0.8125,16
3,HUNTER,Frostwolf Grunt,0.125,16
3,HUNTER,Goldshire Footman,0.125,16
3,HUNTER,Harvest Golem,0.25,16
3,HUNTER,Haunted Creeper,0.5625,16
3,HUNTER,Houndmaster,0.4375,16
3,HUNTER,Hungry Crab,0.0625,16
3,HUNTER,Hunter's Mark,0.8125,16
3,HUNTER,Ironbeak Owl,0.0625,16
3,HUNTER,Ironfur Grizzly,0.125,16
3,HUNTER,Kel'Thuzad,0.1875,16
3,HUNTER,Kill Command,0.1875,16
3,HUNTER,King Krush,0.125,16
3,HUNTER,Knife Juggler,0.0625,16
3,HUNTER,Leeroy Jenkins,0.1875,16
3,HUNTER,Leper Gnome,0.6875,16
3,HUNTER,Loatheb,0.3125,16
3,HUNTER,Loot Hoarder,0.375,16
3,HUNTER,Mad Scientist,0.8125,16
3,HUNTER,Maexxna,0.25,16
3,HUNTER,Misdirection,0.5,16
3,HUNTER,Mogu'shan Warden,0.0625,16
3,HUNTER,Multi-Shot,0.1875,16
3,HUNTER,Murloc Raider,0.125,16
3,HUNTER,Murloc Tidehunter,0.125,16
3,HUNTER,Nat Pagle,0.0625,16
3,HUNTER,Nerub'ar Weblord,0.25,16
3,HUNTER,Nerubian Egg,0.0625,16
3,HUNTER,Novice Engineer,0.0625,16
3,HUNTER,Oasis Snapjaw,0.125,16
3,HUNTER,Ragnaros the Firelord,0.3125,16
3,HUNTER,Savannah Highmane,0.5,16
3,HUNTER,Scarlet Crusader,0.125,16
3,HUNTER,Scavenging Hyena,0.0625,16
3,HUNTER,Shieldbearer,0.1875,16
3,HUNTER,Silverback Patriarch,0.0625,16
3,HUNTER,Silvermoon Guardian,0.0625,16
3,HUNTER,Sludge Belcher,0.1875,16
3,HUNTER,Snake Trap,0.0625,16
3,HUNTER,Spectral Knight,0.0625,16
3,HUNTER,Stalagg,0.125,16
3,HUNTER,Starving Buzzard,0.4375,16
3,HUNTER,Stonetusk Boar,0.1875,16
3,HUNTER,Sylvanas Windrunner,0.25,16
3,HUNTER,Timber Wolf,0.1875,16
3,HUNTER,Tracking,0.125,16
3,HUNTER,Undertaker,0.5,16
3,HUNTER,Unleash the Hounds,0.75,16
3,HUNTER,Unstable Ghoul,0.25,16
3,HUNTER,Wailing Soul,0.0625,16
3,HUNTER,Webspinner,0.5625,16
3,HUNTER,Wisp,0.125,16
3,HUNTER,Wolfrider,0.0625,16
3,HUNTER,Worgen Infiltrator,0.125,16
3,HUNTER,Young Dragonhawk,0.125,16
3,HUNTER,Ysera,0.1875,16
3,MAGE,Abusive Sergeant,0.0357,28
3,MAGE,Acidic Swamp Ooze,0.1429,28
3,MAGE,Acolyte of Pain,0.0714,28
3,MAGE,Alexstrasza,0.1429,28
3,MAGE,Amani Berserker,0.0714,28
3,MAGE,Arcane Explosion,0.2857,28
3,MAGE,Arcane Golem,0.0357,28
3,MAGE,Arcane Intellect,0.6071,28
3,MAGE,Arcane Missiles,0.4286,28
3,MAGE,Archmage Antonidas,0.0714,28
3,MAGE,Argent Commander,0.0714,28
3,MAGE,Azure Drake,0.3571,28
3,MAGE,Baron Rivendare,0.0714,28
3,MAGE,Blizzard,0.5,28
3,MAGE,Bloodfen Raptor,0.0714,28
3,MAGE,Bloodmage Thalnos,0.1071,28
3,MAGE,Bluegill Warrior,0.1429,28
3,MAGE,Booty Bay Bodyguard,0.0714,28
3,MAGE,Cairne Bloodhoof,0.25,28
3,MAGE,Chillwind Yeti,0.1429,28
3,MAGE,Cone of Cold,0.3571,28
3,MAGE,Counterspell,0.6429,28
3,MAGE,Cult Master,0.0714,28
3,MAGE,Dalaran Mage,0.0357,28
3,MAGE,Dancing Swords,0.1071,28
3,MAGE,Darkscale Healer,0.1786,28
3,MAGE,Deathlord,0.0714,28
3,MAGE,Demolisher,0.1071,28
3,MAGE,Doomsayer,0.25,28
3,MAGE,Duplicate,0.3214,28
3,MAGE,Earthen Ring Farseer,0.1071,28
3,MAGE,Echoing Ooze,0.0714,28
3,MAGE,Elite Tauren Chieftain,0.0357,28
3,MAGE,Elven Archer,0.25,28
3,MAGE,Ethereal Arcanist,0.25,28
3,MAGE,Faerie Dragon,0.1429,28
3,MAGE,Feugen,0.0714,28
3,MAGE,Fireball,1.0,28
3,MAGE,Flamestrike,0.8571,28
3,MAGE,Frost Nova,0.3929,28
3,MAGE,Frostbolt,0.8929,28
3,MAGE,Frostwolf Grunt,0.1071,28
3,MAGE,Frostwolf Warlord,0.0357,28
3,MAGE,Gadgetzan Auctioneer,0.1071,28
3,MAGE,Gnomish Inventor,0.0357,28
3,MAGE,Goldshire Footman,0.0357,28
3,MAGE,Harrison Jones,0.0714,28
3,MAGE,Harvest Golem,0.0714,28
3,MAGE,Hungry Crab,0.0357,28
3,MAGE,Ice Barrier,0.6786,28
3,MAGE,Ice Block,0.5,28
3,MAGE,Ice Lance,0.1786,28
3,MAGE,Imp Master,0.0357,28
3,MAGE,Kirin Tor Mage,0.3214,28
3,MAGE,Knife Juggler,0.0714,28
3,MAGE,Leper Gnome,0.1071,28
3,MAGE,Loatheb,0.3571,28
3,MAGE,Loot Hoarder,0.2143,28
3,MAGE,Mad Scientist,0.4643,28
3,MAGE,Maexxna,0.0714,28
3,MAGE,Mana Wraith,0.1786,28
3,MAGE,Mana Wyrm,0.3571,28
3,MAGE,Mirror Entity,0.2143,28
3,MAGE,Mirror Image,0.1786,28
3,MAGE,Mogu'shan Warden,0.2857,28
3,MAGE,Molten Giant,0.1071,28
3,MAGE,Mountain Giant,0.0357,28
3,MAGE,Murloc Tidehunter,0.0714,28
3,MAGE,Nightblade,0.1429,28
3,MAGE,Novice Engineer,0.1429,28
3,MAGE,Nozdormu,0.1071,28
3,MAGE,Ogre Magi,0.0714,28
3,MAGE,Polymorph,0.5357,28
3,MAGE,Pyroblast,0.2857,28
3,MAGE,Ragnaros the Firelord,0.2857,28
3,MAGE,Raid Leader,0.0357,28
3,MAGE,Razorfen Hunter,0.0357,28
3,MAGE,Reckless Rocketeer,0.0714,28
3,MAGE,River Crocolisk,0.0714,28
3,MAGE,Scarlet Crusader,0.0714,28
3,MAGE,Secretkeeper,0.0714,28
3,MAGE,Sen'jin Shieldmasta,0.1786,28
3,MAGE,Shade of Naxxramas,0.0357,28
3,MAGE,Shieldbearer,0.0357,28
3,MAGE,Sludge Belcher,0.3571,28
3,MAGE,Sorcerer's Apprentice,0.3214,28
3,MAGE,Spectral Knight,0.0357,28
3,MAGE,Spellbender,0.1071,28
3,MAGE,Stalagg,0.1786,28
3,MAGE,Stormpike Commando,0.1786,28
3,MAGE,Sunwalker,0.0714,28
3,MAGE,Sylvanas Windrunner,0.1071,28
3,MAGE,Undertaker,0.1071,28
3,MAGE,Unstable Ghoul,0.0357,28
3,MAGE,Vaporize,0.4643,28
3,MAGE,Venture Co. Mercenary,0.0714,28
3,MAGE,Violet Teacher,0.0357,28
3,MAGE,Voodoo Doctor,0.0357,28
3,MAGE,Water Elemental,0.0714,28
3,MAGE,Wild Pyromancer,0.0357,28
3,MAGE,Windfury Harpy,0.0357,28
3,MAGE,Wolfrider,0.1071,28
3,MAGE,Worgen Infiltrator,0.0357,28
3,MAGE,Young Dragonhawk,0.0357,28
3,WARRIOR,Abomination,0.2381,21
3,WARRIOR,Acolyte of Pain,0.9524,21
3,WARRIOR,Alexstrasza,0.5238,21
3,WARRIOR,Amani Berserker,0.0952,21
3,WARRIOR,Arathi Weaponsmith,0.1429,21
3,WARRIOR,Arcanite Reaper,0.0476,21
3,WARRIOR,Argent Commander,0.0952,21
3,WARRIOR,Armorsmith,0.8571,21
3,WARRIOR,Azure Drake,0.2381,21
3,WARRIOR,Baron Geddon,0.4286,21
3,WARRIOR,Battle Rage,0.0952,21
3,WARRIOR,Bluegill Warrior,0.0476,21
3,WARRIOR,Brawl,0.4286,21
3,WARRIOR,Cairne Bloodhoof,0.1429,21
3,WARRIOR,Cleave,0.6667,21
3,WARRIOR,Cruel Taskmaster,0.7619,21
3,WARRIOR,Death's Bite,0.381,21
3,WARRIOR,Defender of Argus,0.1905,21
3,WARRIOR,Demolisher,0.0476,21
3,WARRIOR,Dread Corsair,0.0476,21
3,WARRIOR,Elven Archer,0.0476,21
3,WARRIOR,Execute,1.0,21
3,WARRIOR,Faceless Manipulator,0.1905,21
3,WARRIOR,Feugen,0.0476,21
3,WARRIOR,Fiery War Axe,1.0,21
3,WARRIOR,Frost Elemental,0.0476,21
3,WARRIOR,Frostwolf Grunt,0.0952,21
3,WARRIOR,Frothing Berserker,0.2857,21
3,WARRIOR,Gorehowl,0.3333,21
3,WARRIOR,Grommash Hellscream,0.619,21
3,WARRIOR,Gurubashi Berserker,0.0476,21
3,WARRIOR,Harrison Jones,0.2381,21
3,WARRIOR,Harvest Golem,0.1905,21
3,WARRIOR,Haunted Creeper,0.1905,21
3,WARRIOR,Heroic Strike,0.0952,21
3,WARRIOR,Hungry Crab,0.0476,21
3,WARRIOR,Inner Rage,0.1905,21
3,WARRIOR,Jungle Panther,0.0476,21
3,WARRIOR,Kel'Thuzad,0.0476,21
3,WARRIOR,Kor'kron Elite,0.1429,21
3,WARRIOR,Leeroy Jenkins,0.0952,21
3,WARRIOR,Leper Gnome,0.1905,21
3,WARRIOR,Lightwarden,0.0476,21
3,WARRIOR,Loatheb,0.3333,21
3,WARRIOR,Loot Hoarder,0.1905,21
3,WARRIOR,Lorewalker Cho,0.0476,21
3,WARRIOR,Mad Bomber,0.0476,21
3,WARRIOR,Mad Scientist,0.1429,21
3,WARRIOR,Maexxna,0.0476,21
3,WARRIOR,Mind Control Tech,0.0476,21
3,WARRIOR,Mogu'shan Warden,0.0476,21
3,WARRIOR,Mortal Strike,0.0476,21
3,WARRIOR,Murloc Warleader,0.1429,21
3,WARRIOR,Nozdormu,0.0476,21
3,WARRIOR,Pint-Sized Summoner,0.0476,21
3,WARRIOR,Questing Adventurer,0.0476,21
3,WARRIOR,Raging Worgen,0.1429,21
3,WARRIOR,Ragnaros the Firelord,0.4762,21
3,WARRIOR,Reckless Rocketeer,0.0476,21
3,WARRIOR,Sen'jin Shieldmasta,0.1429,21
3,WARRIOR,Shade of Naxxramas,0.1429,21
3,WARRIOR,Shield Block,0.9048,21
3,WARRIOR,Shield Slam,0.8571,21
3,WARRIOR,Slam,0.7619,21
3,WARRIOR,Sludge Belcher,0.9524,21
3,WARRIOR,Spectral Knight,0.0952,21
3,WARRIOR,Spellbreaker,0.0476,21
3,WARRIOR,Stalagg,0.381,21
3,WARRIOR,Sunwalker,0.1429,21
3,WARRIOR,Sylvanas Windrunner,0.381,21
3,WARRIOR,The Black Knight,0.381,21
3,WARRIOR,Tinkmaster Overspark,0.1905,21
3,WARRIOR,Undertaker,0.1905,21
3,WARRIOR,Unstable Ghoul,0.7143,21
3,WARRIOR,Upgrade!,0.0476,21
3,WARRIOR,Warsong Commander,0.0952,21
3,WARRIOR,Whirlwind,0.4762,21
3,WARRIOR,Wild Pyromancer,0.2381,21
3,WARRIOR,Youthful Brewmaster,0.0476,21
3,WARRIOR,Ysera,0.3333,21
3,WARRIOR,Zombie Chow,0.1429,21
4,HUNTER,Abusive Sergeant,0.0625,16
4,HUNTER,Alexstrasza,0.25,16
4,HUNTER,Ancient Brewmaster,0.25,16
4,HUNTER,Animal Companion,0.5,16
4,HUNTER,Arcane Golem,0.0625,16
4,HUNTER,Arcane Shot,0.1875,16
4,HUNTER,Argent Squire,0.125,16
4,HUNTER,Baron Geddon,0.25,16
4,HUNTER,Baron Rivendare,0.1875,16
4,HUNTER,Cairne Bloodhoof,0.125,16
4,HUNTER,Deadly Shot,0.25,16
4,HUNTER,Deathlord,0.0625,16
4,HUNTER,Dire Wolf Alpha,0.125,16
4,HUNTER,Eaglehorn Bow,0.75,16
4,HUNTER,Echoing Ooze,0.0625,16
4,HUNTER,Elven Archer,0.125,16
4,HUNTER,Explosive Shot,0.375,16
4,HUNTER,Explosive Trap,0.8125,16
4,HUNTER,Feugen,0.125,16
4,HUNTER,Flare,0.5,16
4,HUNTER,Freezing Trap,0.8125,16
4,HUNTER,Frostwolf Grunt,0.125,16
4,HUNTER,Goldshire Footman,0.125,16
4,HUNTER,Harvest Golem,0.25,16
4,HUNTER,Haunted Creeper,0.5625,16
4,HUNTER,Houndmaster,0.4375,16
4,HUNTER,Hungry Crab,0.0625,16
4,HUNTER,Hunter's Mark,0.8125,16
4,HUNTER,Ironbeak Owl,0.0625,16
4,HUNTER,Ironfur Grizzly,0.125,16
4,HUNTER,Kel'Thuzad,0.1875,16
4,HUNTER,Kill Command,0.1875,16
4,HUNTER,King Krush,0.125,16
4,HUNTER,Knife Juggler,0.0625,16
4,HUNTER,Leeroy Jenkins,0.1875,16
4,HUNTER,Leper Gnome,0.6875,16
4,HUNTER,Loatheb,0.3125,16
4,HUNTER,Loot Hoarder,0.375,16
4,HUNTER,Mad Scientist,0.8125,16
4,HUNTER,Maexxna,0.25,16
4,HUNTER,Misdirection,0.5,16
4,HUNTER,Mogu'shan Warden,0.0625,16
4,HUNTER,Multi-Shot,0.1875,16
4,HUNTER,Murloc Raider,0.125,16
4,HUNTER,Murloc Tidehunter,0.125,16
4,HUNTER,Nat Pagle,0.0625,16
4,HUNTER,Nerub'ar Weblord,0.25,16
4,HUNTER,Novice Engineer,0.0625,16
4,HUNTER,Oasis Snapjaw,0.125,16
4,HUNTER,Ragnaros the Firelord,0.3125,16
4,HUNTER,Savannah Highmane,0.5,16
4,HUNTER,Scarlet Crusader,0.0625,16
4,HUNTER,Scavenging Hyena,0.0625,16
4,HUNTER,Shieldbearer,0.1875,16
4,HUNTER,Silverback Patriarch,0.0625,16
4,HUNTER,Silvermoon Guardian,0.0625,16
4,HUNTER,Sludge Belcher,0.1875,16
4,HUNTER,Snake Trap,0.0625,16
4,HUNTER,Spectral Knight,0.0625,16
4,HUNTER,Stalagg,0.125,16
4,HUNTER,Starving Buzzard,0.4375,16
4,HUNTER,Stonetusk Boar,0.1875,16
4,HUNTER,Sylvanas Windrunner,0.25,16
4,HUNTER,Timber Wolf,0.1875,16
4,HUNTER,Tracking,0.125,16
4,HUNTER,Twilight Drake,0.0625,16
4,HUNTER,Undertaker,0.5,16
4,HUNTER,Unleash the Hounds,0.75,16
4,HUNTER,Unstable Ghoul,0.25,16
4,HUNTER,Wailing Soul,0.0625,16
4,HUNTER,Webspinner,0.5625,16
4,HUNTER,Wisp,0.125,16
4,HUNTER,Wolfrider,0.0625,16
4,HUNTER,Worgen Infiltrator,0.125,16
4,HUNTER,Young Dragonhawk,0.125,16
4,HUNTER,Ysera,0.1875,16
4,MAGE,Abusive Sergeant,0.0345,29
4,MAGE,Acidic Swamp Ooze,0.1034,29
4,MAGE,Acolyte of Pain,0.1034,29
4,MAGE,Alexstrasza,0.2069,29
4,MAGE,Amani Berserker,0.069,29
4,MAGE,Ancient Brewmaster,0.0345,29
4,MAGE,Arcane Explosion,0.3103,29
4,MAGE,Arcane Golem,0.0345,29
4,MAGE,Arcane Intellect,0.6207,29
4,MAGE,Arcane Missiles,0.3793,29
4,MAGE,Archmage Antonidas,0.069,29
4,MAGE,Argent Commander,0.069,29
4,MAGE,Azure Drake,0.3103,29
4,MAGE,Baron Rivendare,0.069,29
4,MAGE,Blizzard,0.5517,29
4,MAGE,Bloodfen Raptor,0.0345,29
4,MAGE,Bloodmage Thalnos,0.1034,29
4,MAGE,Bluegill Warrior,0.1724,29
4,MAGE,Booty Bay Bodyguard,0.1034,29
4,MAGE,Cairne Bloodhoof,0.2414,29
4,MAGE,Chillwind Yeti,0.1379,29
4,MAGE,Cone of Cold,0.3448,29
4,MAGE,Counterspell,0.5862,29
4,MAGE,Cult Master,0.069,29
4,MAGE,Dalaran Mage,0.0345,29
4,MAGE,Dancing Swords,0.1034,29
4,MAGE,Darkscale Healer,0.1724,29
4,MAGE,Deathlord,0.0345,29
4,MAGE,Demolisher,0.1034,29
4,MAGE,Doomsayer,0.3103,29
4,MAGE,Duplicate,0.2759,29
4,MAGE,Earthen Ring Farseer,0.1379,29
4,MAGE,Echoing Ooze,0.069,29
4,MAGE,Elven Archer,0.2759,29
4,MAGE,Ethereal Arcanist,0.2069,29
4,MAGE,Faerie Dragon,0.1034,29
4,MAGE,Feugen,0.069,29
4,MAGE,Fireball,1.0,29
4,MAGE,Flamestrike,0.8621,29
4,MAGE,Frost Nova,0.4828,29
4,MAGE,Frostbolt,0.8621,29
4,MAGE,Frostwolf Grunt,0.069,29
4,MAGE,Frostwolf Warlord,0.069,29
4,MAGE,Gadgetzan Auctioneer,0.069,29
4,MAGE,Gnomish Inventor,0.069,29
4,MAGE,Harrison Jones,0.069,29
4,MAGE,Harvest Golem,0.069,29
4,MAGE,Hungry Crab,0.069,29
4,MAGE,Ice Barrier,0.6897,29
4,MAGE,Ice Block,0.5517,29
4,MAGE,Ice Lance,0.2414,29
4,MAGE,Imp Master,0.0345,29
4,MAGE,Jungle Panther,0.0345,29
4,MAGE,Kirin Tor Mage,0.2759,29
4,MAGE,Knife Juggler,0.0345,29
4,MAGE,Leper Gnome,0.1034,29
4,MAGE,Loatheb,0.3103,29
4,MAGE,Loot Hoarder,0.2414,29
4,MAGE,Mad Scientist,0.4138,29
4,MAGE,Maexxna,0.069,29
4,MAGE,Mana Wraith,0.1724,29
4,MAGE,Mana Wyrm,0.3103,29
4,MAGE,Mirror Entity,0.2414,29
4,MAGE,Mirror Image,0.2414,29
4,MAGE,Mogu'shan Warden,0.2414,29
4,MAGE,Molten Giant,0.1034,29
4,MAGE,Mountain Giant,0.069,29
4,MAGE,Murloc Tidehunter,0.1034,29
4,MAGE,Nightblade,0.2414,29
4,MAGE,Novice Engineer,0.1724,29
4,MAGE,Nozdormu,0.1034,29
4,MAGE,Ogre Magi,0.0345,29
4,MAGE,Polymorph,0.5172,29
4,MAGE,Pyroblast,0.3448,29
4,MAGE,Ragnaros the Firelord,0.2414,29
4,MAGE,Raid Leader,0.069,29
4,MAGE,Razorfen Hunter,0.069,29
4,MAGE,Reckless Rocketeer,0.069,29
4,MAGE,River Crocolisk,0.0345,29
4,MAGE,Scarlet Crusader,0.069,29
4,MAGE,Secretkeeper,0.069,29
4,MAGE,Sen'jin Shieldmasta,0.1724,29
4,MAGE,Shade of Naxxramas,0.0345,29
4,MAGE,Shieldbearer,0.0345,29
4,MAGE,Sludge Belcher,0.3448,29
4,MAGE,Sorcerer's Apprentice,0.3103,29
4,MAGE,Spectral Knight,0.0345,29
4,MAGE,Spellbender,0.1034,29
4,MAGE,Stalagg,0.1724,29
4,MAGE,Stormpike Commando,0.1724,29
4,MAGE,Sunwalker,0.069,29
4,MAGE,Sylvanas Windrunner,0.1034,29
4,MAGE,Undertaker,0.1034,29
4,MAGE,Unstable Ghoul,0.0345,29
4,MAGE,Vaporize,0.4138,29
4,MAGE,Venture Co. Mercenary,0.0345,29
4,MAGE,Voodoo Doctor,0.069,29
4,MAGE,Water Elemental,0.069,29
4,MAGE,Wild Pyromancer,0.0345,29
4,MAGE,Windfury Harpy,0.069,29
4,MAGE,Wolfrider,0.1724,29
4,MAGE,Worgen Infiltrator,0.069,29
4,MAGE,Young Dragonhawk,0.069,29
4,WARRIOR,Abomination,0.2174,23
4,WARRIOR,Acolyte of Pain,0.9565,23
4,WARRIOR,Alexstrasza,0.5217,23
4,WARRIOR,Amani Berserker,0.087,23
4,WARRIOR,Arathi Weaponsmith,0.1304,23
4,WARRIOR,Arcanite Reaper,0.0435,23
4,WARRIOR,Argent Commander,0.087,23
4,WARRIOR,Armorsmith,0.8696,23
4,WARRIOR,Azure Drake,0.2174,23
4,WARRIOR,Baron Geddon,0.4348,23
4,WARRIOR,Battle Rage,0.1304,23
4,WARRIOR,Bluegill Warrior,0.087,23
4,WARRIOR,Brawl,0.4783,23
4,WARRIOR,Cairne Bloodhoof,0.1304,23
4,WARRIOR,Cleave,0.6957,23
4,WARRIOR,Cruel Taskmaster,0.6957,23
4,WARRIOR,Death's Bite,0.3913,23
4,WARRIOR,Defender of Argus,0.1739,23
4,WARRIOR,Demolisher,0.0435,23
4,WARRIOR,Dread Corsair,0.0435,23
4,WARRIOR,Elven Archer,0.0435,23
4,WARRIOR,Execute,1.0,23
4,WARRIOR,Faceless Manipulator,0.2174,23
4,WARRIOR,Feugen,0.0435,23
4,WARRIOR,Fiery War Axe,1.0,23
4,WARRIOR,Frost Elemental,0.0435,23
4,WARRIOR,Frostwolf Grunt,0.087,23
4,WARRIOR,Frothing Berserker,0.3043,23
4,WARRIOR,Gorehowl,0.3043,23
4,WARRIOR,Grommash Hellscream,0.6522,23
4,WARRIOR,Gurubashi Berserker,0.0435,23
4,WARRIOR,Harrison Jones,0.2609,23
4,WARRIOR,Harvest Golem,0.1739,23
4,WARRIOR,Haunted Creeper,0.1739,23
4,WARRIOR,Heroic Strike,0.087,23
4,WARRIOR,Hungry Crab,0.0435,23
4,WARRIOR,Inner Rage,0.1739,23
4,WARRIOR,Jungle Panther,0.0435,23
4,WARRIOR,Kel'Thuzad,0.0435,23
4,WARRIOR,Kor'kron Elite,0.1304,23
4,WARRIOR,Leeroy Jenkins,0.087,23
4,WARRIOR,Leper Gnome,0.1739,23
4,WARRIOR,Lightwarden,0.0435,23
4,WARRIOR,Loatheb,0.3043,23
4,WARRIOR,Loot Hoarder,0.1739,23
4,WARRIOR,Lorewalker Cho,0.0435,23
4,WARRIOR,Mad Bomber,0.0435,23
4,WARRIOR,Mad Scientist,0.1739,23
